employee_id,task_id,task_type,task_given_date,days_to_deadline,priority,original_completed_days,actual_hours_to_complete,is_completed,rating,perceived_difficulty,primary_skill_matching,secondary_skill_matching,ternary_skill_matching,volume_metric,dependency_score,error_risk
EMP_001,TSK_0000213,Code Review,2025-10-18,19,Medium,3.9,30.5,1,5.0,3,0.61,0.2,0.05,3,1,2
EMP_001,TSK_0000214,Code Review,2025-11-09,19,Low,2.8,21.7,1,5.0,3,0.63,0.3,0.12,2,2,3
EMP_001,TSK_0000215,Bug Fix,2025-12-13,11,Medium,2.7,21.7,1,4.0,2,0.6,0.44,0.22,2,3,3
EMP_001,TSK_0000216,Documentation,2025-08-11,16,Medium,1.5,14.8,1,5.0,0,0.87,0.23,0.04,2,1,1
EMP_001,TSK_0000217,Feature Development,2025-06-04,13,Medium,1.9,16.8,1,5.0,2,0.7,0.16,0.09,2,3,1
EMP_001,TSK_0000218,Bug Fix,2026-02-22,5,Critical,1.3,14.1,1,5.0,1,0.77,0.31,0.1,2,2,1
EMP_001,TSK_0000219,Code Review,2025-11-01,9,High,,,0,,1,0.73,0.35,0.15,3,1,0
EMP_001,TSK_0000220,Bug Fix,2025-05-05,19,Medium,3.7,30.2,1,4.8,2,0.6,0.19,0.12,3,1,2
EMP_001,TSK_0000221,System Maintenance,2024-10-25,15,Low,1.6,9.1,1,5.0,3,0.57,0.44,0.27,1,2,2
EMP_001,TSK_0000222,System Maintenance,2025-05-13,12,Medium,1.7,14.9,1,5.0,1,0.53,0.28,0.06,2,1,2
EMP_001,TSK_0000223,System Maintenance,2025-02-02,15,Medium,1.2,9.7,1,5.0,0,0.63,0.3,0.04,1,2,1
EMP_001,TSK_0000224,Feature Development,2025-07-01,17,Low,2.3,24.1,1,5.0,3,0.85,0.44,0.06,2,4,3
EMP_001,TSK_0000225,Bug Fix,2024-10-13,17,Medium,2.6,19.3,1,5.0,2,0.85,0.42,0.08,2,3,1
EMP_001,TSK_0000226,System Maintenance,2024-11-23,11,Medium,2.1,16.9,1,5.0,1,0.84,0.29,0.06,2,1,1
EMP_001,TSK_0000227,Feature Development,2026-01-24,8,High,,,0,,1,0.76,0.58,0.3,1,2,1
EMP_001,TSK_0000228,System Maintenance,2024-03-15,18,Medium,,,0,,1,0.88,0.65,0.33,2,1,1
EMP_001,TSK_0000229,System Maintenance,2024-12-15,21,Low,3.0,23.3,1,5.0,1,0.9,0.43,0.21,3,1,2
EMP_001,TSK_0000230,Data Pipeline,2025-02-18,17,Low,0.5,8.3,1,5.0,1,0.83,0.46,0.21,1,2,2
EMP_001,TSK_0000231,Feature Development,2025-05-24,13,Medium,1.0,11.8,1,5.0,1,0.75,0.32,0.24,2,1,0
EMP_001,TSK_0000232,Feature Development,2024-10-19,11,High,,,0,,2,0.38,0.13,0.01,3,2,2
EMP_001,TSK_0000233,Data Pipeline,2025-10-06,6,High,1.0,4.2,1,5.0,1,0.28,0.15,0.02,1,0,0
EMP_001,TSK_0000234,Feature Development,2024-02-13,19,Medium,5.8,47.3,1,4.9,3,0.72,0.12,0.1,5,2,2
EMP_001,TSK_0000235,Bug Fix,2025-12-28,8,High,,,0,,3,0.78,0.55,0.21,1,4,1
EMP_001,TSK_0000236,Code Review,2025-02-04,10,Medium,0.5,6.8,1,5.0,0,0.87,0.51,0.24,1,0,1
EMP_001,TSK_0000237,System Maintenance,2025-09-01,15,Medium,,,0,,0,0.74,0.35,0.12,1,2,0
EMP_001,TSK_0000238,Documentation,2025-06-20,22,Low,3.5,24.1,1,5.0,2,0.6,0.48,0.19,3,1,1
EMP_001,TSK_0000239,Code Review,2026-04-13,5,High,1.7,10.8,1,4.2,2,0.82,0.46,0.11,1,2,2
EMP_001,TSK_0000240,Bug Fix,2025-04-01,8,High,3.0,20.3,1,3.5,2,0.67,0.29,0.04,2,1,2
EMP_001,TSK_0000241,Code Review,2025-10-31,24,Low,,,0,,1,0.72,0.27,0.04,4,1,1
EMP_001,TSK_0000242,System Maintenance,2025-04-22,11,Medium,1.6,13.8,1,5.0,2,0.86,0.56,0.42,2,1,1
EMP_001,TSK_0000243,Bug Fix,2025-07-02,5,Critical,0.9,13.3,1,5.0,1,0.64,0.3,0.24,2,1,0
EMP_001,TSK_0000244,Code Review,2025-05-12,17,Low,2.6,17.4,1,5.0,1,0.71,0.51,0.34,2,2,1
EMP_001,TSK_0000245,Data Pipeline,2025-07-29,20,Low,0.7,9.8,1,5.0,2,0.78,0.28,0.07,1,2,3
EMP_001,TSK_0000246,Documentation,2025-05-05,16,Low,1.8,20.1,1,5.0,3,0.87,0.4,0.11,2,4,3
EMP_001,TSK_0000247,Documentation,2026-04-12,21,Medium,,,0,,1,0.87,0.61,0.17,4,2,1
EMP_001,TSK_0000248,Documentation,2026-03-01,21,Low,7.2,53.0,1,2.9,5,0.39,0.1,0.01,4,2,4
EMP_001,TSK_0000249,Feature Development,2024-05-25,11,Low,,,0,,2,0.59,0.33,0.12,1,0,1
EMP_001,TSK_0000250,Feature Development,2024-02-04,7,High,2.2,19.7,1,4.1,4,0.49,0.16,0.07,2,3,3
EMP_001,TSK_0000251,Data Pipeline,2024-01-13,14,Medium,,,0,,1,0.59,0.24,0.03,1,2,1
EMP_001,TSK_0000252,Data Pipeline,2025-07-26,5,Critical,2.3,11.2,1,4.4,1,0.86,0.58,0.26,2,3,2
EMP_001,TSK_0000253,Data Pipeline,2026-03-05,18,Medium,2.5,16.1,1,5.0,1,0.62,0.43,0.05,2,1,1
EMP_001,TSK_0000254,System Maintenance,2025-03-01,19,Medium,3.9,32.7,1,5.0,3,0.84,0.18,0.02,3,1,1
EMP_001,TSK_0000255,Code Review,2024-02-25,23,Low,,,0,,1,0.86,0.51,0.28,2,1,1
EMP_001,TSK_0000256,Code Review,2024-12-17,10,High,2.4,16.3,1,5.0,1,0.97,0.58,0.21,2,1,0
EMP_001,TSK_0000257,Documentation,2024-03-15,6,Critical,2.5,15.9,1,4.2,2,1.0,0.61,0.24,2,2,2
EMP_001,TSK_0000258,Code Review,2024-04-22,16,Low,0.6,7.0,1,5.0,1,0.78,0.13,0.05,1,2,1
EMP_001,TSK_0000259,Documentation,2025-10-11,24,Low,3.8,29.8,1,5.0,3,0.89,0.45,0.08,3,2,1
EMP_001,TSK_0000260,Documentation,2025-01-23,13,Low,,,0,,1,0.87,0.48,0.25,1,2,2
EMP_001,TSK_0000261,Data Pipeline,2025-09-11,16,Medium,5.0,36.4,1,5.0,2,0.87,0.44,0.24,4,1,1
EMP_001,TSK_0000262,Feature Development,2025-03-16,10,Medium,2.2,17.2,1,5.0,1,0.62,0.27,0.04,2,0,1
EMP_001,TSK_0000263,Feature Development,2024-10-24,9,High,4.5,33.8,1,3.7,4,0.69,0.18,0.04,3,2,3
EMP_001,TSK_0000264,Bug Fix,2024-12-09,27,Low,8.7,57.1,1,4.1,3,0.74,0.23,0.11,5,1,2
EMP_001,TSK_0000265,Code Review,2025-10-10,21,Low,2.8,24.1,1,5.0,4,0.5,0.15,0.05,2,4,3
EMP_001,TSK_0000266,Bug Fix,2024-03-05,18,Low,2.7,25.8,1,5.0,2,0.79,0.16,0.03,3,2,2
EMP_001,TSK_0000267,Code Review,2024-01-27,14,Medium,4.1,25.1,1,5.0,1,0.83,0.45,0.25,3,0,0
EMP_001,TSK_0000268,Code Review,2025-12-17,12,Medium,0.5,8.9,1,5.0,1,0.6,0.29,0.12,1,2,1
EMP_001,TSK_0000269,Feature Development,2025-11-12,20,Low,2.2,18.4,1,5.0,2,0.69,0.37,0.1,2,1,2
EMP_001,TSK_0000270,Code Review,2024-03-28,6,Critical,,,0,,4,0.81,0.5,0.06,2,2,3
EMP_001,TSK_0000271,Bug Fix,2024-08-05,7,High,,,0,,1,0.83,0.37,0.22,2,1,1
EMP_001,TSK_0000272,Bug Fix,2024-07-11,7,High,2.0,16.8,1,4.8,1,0.89,0.79,0.13,2,1,0
EMP_001,TSK_0000273,Data Pipeline,2024-08-31,18,Low,,,0,,0,0.88,0.4,0.08,2,1,1
EMP_001,TSK_0000274,Feature Development,2024-10-10,15,Medium,5.6,43.7,1,3.9,3,0.78,0.53,0.31,4,3,3
EMP_001,TSK_0000275,Bug Fix,2025-08-25,6,High,,,0,,0,0.76,0.31,0.17,1,0,1
EMP_001,TSK_0000276,Code Review,2024-03-22,11,Medium,,,0,,2,0.65,0.48,0.06,1,2,3
EMP_001,TSK_0000277,Documentation,2026-01-06,19,Low,,,0,,3,0.85,0.32,0.11,4,2,2
EMP_001,TSK_0000278,Bug Fix,2026-01-18,15,Medium,,,0,,1,0.92,0.51,0.38,1,2,0
EMP_001,TSK_0000279,Code Review,2025-08-02,15,Low,2.9,16.3,1,4.9,1,0.88,0.18,0.09,2,3,2
EMP_001,TSK_0000280,Bug Fix,2024-10-06,13,Medium,2.2,18.2,1,5.0,2,0.75,0.35,0.12,2,1,1
EMP_001,TSK_0000281,Bug Fix,2025-04-29,7,High,,,0,,2,0.69,0.41,0.12,1,1,2
EMP_001,TSK_0000282,Code Review,2026-01-05,6,Critical,3.2,24.0,1,3.1,4,0.43,0.17,0.02,2,2,3
EMP_001,TSK_0000283,Code Review,2025-04-12,12,Medium,1.9,17.2,1,5.0,2,0.34,0.24,0.01,2,3,3
EMP_001,TSK_0000284,Code Review,2024-03-06,22,Low,,,0,,5,0.69,0.52,0.31,5,2,3
EMP_001,TSK_0000285,Documentation,2024-04-18,14,Medium,0.9,13.6,1,5.0,0,0.72,0.23,0.05,2,2,0
EMP_001,TSK_0000286,System Maintenance,2024-06-02,12,Medium,,,0,,3,0.84,0.33,0.08,2,2,1
EMP_001,TSK_0000287,Code Review,2024-02-29,8,High,,,0,,2,0.85,0.19,0.03,2,1,2
EMP_001,TSK_0000288,Feature Development,2024-06-20,9,Critical,,,0,,4,0.55,0.12,0.04,5,1,3
EMP_001,TSK_0000289,Documentation,2025-12-08,12,Low,0.5,6.9,1,5.0,1,0.91,0.2,0.03,1,1,2
EMP_001,TSK_0000290,Feature Development,2026-02-08,9,High,1.0,14.8,1,5.0,1,0.74,0.63,0.08,2,3,3
EMP_001,TSK_0000291,Feature Development,2025-10-05,20,Low,1.4,7.1,1,5.0,1,0.81,0.41,0.24,1,2,1
EMP_001,TSK_0000292,Bug Fix,2025-11-16,17,Low,3.0,22.5,1,5.0,3,0.76,0.53,0.1,2,1,1
EMP_001,TSK_0000293,Bug Fix,2024-09-16,13,Medium,3.2,19.4,1,5.0,2,0.97,0.58,0.17,2,3,1
EMP_001,TSK_0000294,System Maintenance,2025-11-23,15,Medium,0.5,7.9,1,5.0,1,0.67,0.58,0.29,1,1,1
EMP_001,TSK_0000295,Data Pipeline,2024-01-02,6,High,1.0,5.7,1,5.0,2,0.7,0.22,0.02,1,2,2
EMP_001,TSK_0000296,Documentation,2025-11-10,10,Medium,1.0,12.5,1,5.0,1,0.84,0.73,0.49,2,3,3
EMP_001,TSK_0000297,Feature Development,2024-03-27,5,Critical,3.4,18.3,1,3.6,2,0.75,0.24,0.16,2,4,1
EMP_001,TSK_0000298,Bug Fix,2026-02-28,16,Low,0.5,5.9,1,5.0,0,0.98,0.69,0.12,1,1,0
EMP_001,TSK_0000299,Bug Fix,2025-08-28,7,High,2.9,19.7,1,4.1,2,0.73,0.36,0.14,2,3,2
EMP_001,TSK_0000300,Feature Development,2024-06-10,28,Low,6.8,55.4,1,4.6,4,0.73,0.39,0.09,5,2,2
EMP_001,TSK_0000301,Code Review,2025-08-30,16,Medium,6.0,50.5,1,3.8,3,0.71,0.28,0.06,5,2,1
EMP_001,TSK_0000302,Documentation,2025-08-31,15,Medium,4.1,30.0,1,4.1,3,0.53,0.21,0.07,3,1,1
EMP_001,TSK_0000303,Documentation,2025-04-30,13,Medium,0.6,6.6,1,5.0,2,0.43,0.27,0.06,1,1,1
EMP_001,TSK_0000304,Feature Development,2025-01-06,20,Low,3.0,18.2,1,5.0,2,0.74,0.13,0.03,2,1,0
EMP_001,TSK_0000305,System Maintenance,2024-08-22,8,Critical,5.3,41.1,1,3.2,3,0.91,0.59,0.12,4,4,2
EMP_001,TSK_0000306,Documentation,2024-04-22,22,Low,2.0,12.7,1,5.0,2,0.8,0.2,0.03,1,1,1
EMP_001,TSK_0000307,Code Review,2025-09-29,20,Low,2.8,18.8,1,5.0,2,0.79,0.26,0.03,2,3,0
EMP_001,TSK_0000308,Code Review,2025-12-28,7,High,,,0,,1,0.92,0.46,0.16,2,2,1
EMP_001,TSK_0000309,Feature Development,2025-12-23,14,Medium,,,0,,3,0.72,0.4,0.1,2,2,2
EMP_001,TSK_0000310,Bug Fix,2024-07-08,9,High,2.0,19.5,1,4.7,2,0.55,0.44,0.2,2,1,2
EMP_001,TSK_0000311,Feature Development,2026-02-15,15,Low,2.6,18.8,1,5.0,3,0.72,0.43,0.08,2,2,1
EMP_001,TSK_0000312,Documentation,2025-11-04,21,Low,4.9,39.4,1,4.6,2,0.79,0.71,0.27,4,4,2
EMP_001,TSK_0000313,Bug Fix,2026-03-21,14,Medium,2.0,16.9,1,5.0,1,0.75,0.18,0.06,2,1,2
EMP_001,TSK_0000314,Bug Fix,2026-03-18,22,Low,3.6,28.5,1,4.3,3,0.38,0.17,0.05,3,4,4
EMP_001,TSK_0000315,Bug Fix,2025-09-14,21,Low,2.4,17.4,1,5.0,1,0.81,0.57,0.06,2,2,4
EMP_001,TSK_0000316,Bug Fix,2024-06-30,14,Low,1.6,14.8,1,5.0,0,0.97,0.72,0.16,2,1,1
EMP_001,TSK_0000317,Data Pipeline,2025-04-13,18,Low,0.5,6.2,1,5.0,0,0.82,0.2,0.04,1,2,2
EMP_001,TSK_0000318,Documentation,2025-08-19,16,Medium,0.6,5.4,1,5.0,1,0.95,0.28,0.09,1,1,0
EMP_001,TSK_0000319,Code Review,2025-07-12,25,Low,3.5,26.1,1,4.5,2,0.65,0.27,0.03,3,3,3
EMP_001,TSK_0000320,Bug Fix,2024-03-02,6,High,1.3,9.0,1,5.0,1,0.96,0.53,0.12,1,0,1
EMP_001,TSK_0000321,Code Review,2024-11-12,10,Medium,1.3,12.5,1,5.0,3,0.88,0.55,0.29,1,4,2
EMP_001,TSK_0000322,Code Review,2024-06-15,11,High,,,0,,5,0.74,0.4,0.08,4,3,4
EMP_001,TSK_0000323,Bug Fix,2025-05-08,22,Medium,,,0,,4,0.79,0.63,0.34,5,3,2
EMP_001,TSK_0000324,Feature Development,2025-12-08,10,High,3.8,29.3,1,3.6,3,0.41,0.11,0.03,3,2,3
EMP_001,TSK_0000325,Feature Development,2024-12-05,7,High,0.6,7.1,1,5.0,0,0.72,0.51,0.33,1,2,1
EMP_001,TSK_0000326,Code Review,2025-01-02,21,Low,3.7,24.7,1,5.0,1,0.91,0.4,0.18,3,3,1
EMP_001,TSK_0000327,Code Review,2026-02-02,16,Medium,2.2,12.8,1,5.0,0,0.82,0.3,0.17,2,1,0
EMP_001,TSK_0000328,Bug Fix,2026-04-12,20,Low,3.6,25.0,1,5.0,1,0.77,0.52,0.16,3,2,2
EMP_001,TSK_0000329,Feature Development,2024-01-01,12,Medium,2.5,19.7,1,5.0,2,0.82,0.37,0.18,2,1,0
EMP_001,TSK_0000330,Code Review,2025-08-17,7,Critical,4.5,30.6,1,3.3,2,0.49,0.35,0.19,3,2,3
EMP_001,TSK_0000331,Code Review,2024-11-26,11,High,3.9,32.1,1,3.9,3,0.4,0.23,0.07,3,3,3
EMP_001,TSK_0000332,Data Pipeline,2024-07-21,18,Low,2.5,18.4,1,5.0,1,0.68,0.13,0.03,2,3,2
EMP_001,TSK_0000333,Documentation,2025-09-14,24,Low,,,0,,4,0.54,0.31,0.1,5,2,4
EMP_001,TSK_0000334,Bug Fix,2024-06-04,18,Medium,1.8,15.6,1,5.0,1,0.64,0.2,0.04,2,0,0
EMP_001,TSK_0000335,Bug Fix,2025-11-06,20,Medium,,,0,,4,0.86,0.28,0.08,5,2,2
EMP_001,TSK_0000336,Code Review,2026-02-13,14,Medium,0.8,8.3,1,5.0,1,0.55,0.1,0.03,1,2,0
EMP_001,TSK_0000337,Bug Fix,2025-08-27,16,Medium,,,0,,3,0.64,0.21,0.09,4,3,4
EMP_001,TSK_0000338,Code Review,2024-01-23,8,High,,,0,,1,0.69,0.41,0.17,2,2,1
EMP_001,TSK_0000339,System Maintenance,2025-04-22,23,Low,3.9,27.2,1,5.0,3,0.86,0.2,0.13,2,2,3
EMP_001,TSK_0000340,Code Review,2025-09-08,12,Low,2.0,9.0,1,5.0,1,0.75,0.57,0.15,1,2,0
EMP_001,TSK_0000341,Feature Development,2026-03-18,7,Critical,,,0,,2,0.54,0.27,0.04,3,1,1
EMP_001,TSK_0000342,Code Review,2025-11-04,25,Low,4.5,28.1,1,5.0,2,0.89,0.41,0.05,3,2,2
EMP_001,TSK_0000343,Code Review,2024-12-10,12,High,2.7,20.3,1,5.0,0,0.96,0.33,0.07,3,1,0
EMP_001,TSK_0000344,Code Review,2025-11-21,22,Low,5.5,36.4,1,4.4,4,0.6,0.23,0.01,3,3,3
EMP_001,TSK_0000345,System Maintenance,2024-03-05,14,Medium,,,0,,2,0.65,0.43,0.17,1,1,3
EMP_001,TSK_0000346,Feature Development,2025-06-21,8,Critical,5.7,47.2,1,2.3,4,0.53,0.23,0.08,4,4,5
EMP_001,TSK_0000347,System Maintenance,2025-10-02,9,High,0.9,7.3,1,5.0,2,0.68,0.35,0.13,1,0,1
EMP_001,TSK_0000348,System Maintenance,2024-12-02,14,Medium,,,0,,2,0.53,0.37,0.21,2,1,2
EMP_001,TSK_0000349,Bug Fix,2026-01-01,20,Low,,,0,,3,0.69,0.22,0.03,3,2,3
EMP_001,TSK_0000350,Bug Fix,2025-06-21,10,Critical,,,0,,4,0.75,0.57,0.1,5,2,2
EMP_001,TSK_0000351,Bug Fix,2024-09-23,16,Low,1.2,10.2,1,5.0,1,0.63,0.4,0.22,1,0,1
EMP_001,TSK_0000352,Bug Fix,2025-10-23,5,Critical,2.9,20.3,1,2.9,2,0.82,0.35,0.02,2,3,4
EMP_001,TSK_0000353,Bug Fix,2025-02-16,8,High,1.4,10.6,1,5.0,0,0.9,0.54,0.1,2,1,0
EMP_001,TSK_0000354,Documentation,2025-08-07,9,High,5.1,33.5,1,3.3,4,0.7,0.66,0.02,3,3,3
EMP_001,TSK_0000355,Bug Fix,2026-02-27,16,Medium,2.7,17.4,1,5.0,2,0.89,0.65,0.22,2,1,0
EMP_001,TSK_0000356,Feature Development,2026-01-04,22,Low,2.2,18.4,1,5.0,2,0.68,0.16,0.04,2,2,3
EMP_001,TSK_0000357,Data Pipeline,2026-04-05,17,Medium,8.5,57.5,1,3.8,4,0.64,0.33,0.07,5,4,3
EMP_001,TSK_0000358,Bug Fix,2025-12-29,23,Low,2.2,20.0,1,5.0,2,0.65,0.22,0.13,2,1,1
EMP_001,TSK_0000359,Data Pipeline,2025-12-09,17,Medium,6.7,42.7,1,4.4,3,0.7,0.43,0.25,4,2,1
EMP_001,TSK_0000360,Feature Development,2024-11-22,10,Critical,,,0,,3,0.67,0.28,0.04,5,0,0
EMP_001,TSK_0000361,Bug Fix,2024-06-12,11,Medium,2.4,19.2,1,5.0,2,0.9,0.22,0.01,2,1,0
EMP_001,TSK_0000362,Documentation,2025-08-22,8,Critical,5.1,34.5,1,3.5,2,0.8,0.3,0.02,4,3,2
EMP_001,TSK_0000363,Code Review,2026-03-15,11,High,3.3,24.7,1,5.0,3,0.8,0.5,0.2,3,3,1
EMP_001,TSK_0000364,Data Pipeline,2024-10-20,21,Low,8.1,58.1,1,3.3,4,0.67,0.37,0.07,5,2,3
EMP_001,TSK_0000365,Documentation,2025-12-15,16,Medium,1.8,14.6,1,5.0,1,0.9,0.65,0.28,2,1,1
EMP_001,TSK_0000366,Data Pipeline,2024-09-26,4,Critical,0.9,7.5,1,5.0,0,0.9,0.47,0.15,1,2,0
EMP_001,TSK_0000367,Feature Development,2025-04-15,7,High,,,0,,2,0.8,0.53,0.11,1,2,1
EMP_001,TSK_0000368,Bug Fix,2026-02-26,14,Medium,,,0,,3,0.35,0.19,0.02,3,2,3
EMP_001,TSK_0000369,Documentation,2024-12-06,17,Medium,5.1,37.3,1,3.9,3,0.47,0.24,0.05,4,2,2
EMP_001,TSK_0000370,Data Pipeline,2025-05-07,22,Low,2.0,16.2,1,5.0,1,0.96,0.67,0.22,2,1,1
EMP_001,TSK_0000371,System Maintenance,2025-08-16,10,Medium,0.8,5.6,1,5.0,1,0.82,0.35,0.08,1,2,0
EMP_001,TSK_0000372,Feature Development,2024-10-12,16,Medium,4.5,29.7,1,4.4,2,0.55,0.23,0.13,3,3,2
EMP_001,TSK_0000373,Feature Development,2025-11-10,12,High,4.3,31.5,1,3.8,3,0.88,0.58,0.37,3,2,2
EMP_001,TSK_0000374,Documentation,2026-05-03,9,Medium,,,0,,1,0.76,0.62,0.05,1,1,1
EMP_001,TSK_0000375,Feature Development,2026-02-20,12,Medium,2.7,18.0,1,5.0,1,0.89,0.3,0.2,2,4,1
EMP_001,TSK_0000376,System Maintenance,2025-07-21,14,Medium,0.7,8.7,1,5.0,1,0.91,0.55,0.12,1,2,2
EMP_001,TSK_0000377,Data Pipeline,2025-05-26,14,Medium,0.5,5.0,1,5.0,1,0.83,0.38,0.24,1,2,2
EMP_001,TSK_0000378,Feature Development,2025-10-29,13,Low,0.6,4.3,1,5.0,0,0.89,0.29,0.01,1,0,0
EMP_001,TSK_0000379,Documentation,2024-01-06,3,Critical,0.7,4.7,1,5.0,0,0.83,0.63,0.01,1,1,1
EMP_001,TSK_0000380,Documentation,2024-06-02,12,Medium,0.8,8.6,1,5.0,2,0.72,0.38,0.11,1,2,2
EMP_001,TSK_0000381,Bug Fix,2025-11-22,15,Medium,,,0,,2,0.65,0.17,0.02,1,3,3
EMP_001,TSK_0000382,System Maintenance,2024-02-13,5,Critical,2.4,17.2,1,3.6,1,0.8,0.37,0.02,2,0,1
EMP_001,TSK_0000383,Code Review,2025-11-11,18,Low,1.2,11.2,1,5.0,3,0.63,0.44,0.15,1,2,1
EMP_001,TSK_0000384,Data Pipeline,2024-07-17,10,High,2.3,18.0,1,3.8,2,0.89,0.61,0.36,2,2,2
EMP_001,TSK_0000385,Feature Development,2024-08-31,15,Low,0.9,4.8,1,5.0,0,0.67,0.51,0.08,1,2,0
EMP_001,TSK_0000386,Data Pipeline,2024-06-20,18,Medium,,,0,,3,0.58,0.43,0.1,3,3,2
EMP_001,TSK_0000387,Feature Development,2026-05-02,13,High,9.5,67.9,1,2.7,5,0.34,0.16,0.01,5,3,5
EMP_001,TSK_0000388,Bug Fix,2024-10-14,13,Medium,1.2,7.9,1,5.0,1,0.82,0.35,0.13,1,3,1
EMP_001,TSK_0000389,System Maintenance,2026-01-22,16,Medium,,,0,,4,0.35,0.28,0.19,4,3,2
EMP_001,TSK_0000390,Bug Fix,2026-02-09,19,Medium,2.7,23.0,1,5.0,1,0.84,0.61,0.14,3,2,0
EMP_001,TSK_0000391,Feature Development,2025-11-27,10,High,2.3,16.5,1,4.9,2,0.68,0.3,0.06,2,1,2
EMP_001,TSK_0000392,System Maintenance,2025-09-19,21,Low,7.7,59.1,1,4.6,4,0.65,0.31,0.03,5,2,2
EMP_001,TSK_0000393,System Maintenance,2025-09-25,10,Medium,2.5,8.5,1,4.4,1,0.97,0.59,0.12,1,0,2
EMP_001,TSK_0000394,Code Review,2026-03-30,7,High,1.0,6.7,1,5.0,0,0.9,0.48,0.19,1,2,0
EMP_001,TSK_0000395,Code Review,2025-04-17,15,Medium,3.0,24.8,1,4.5,2,0.78,0.37,0.05,3,3,3
EMP_001,TSK_0000396,Feature Development,2024-03-19,22,Low,1.7,12.1,1,5.0,4,0.76,0.15,0.06,1,2,4
EMP_001,TSK_0000397,Feature Development,2024-02-08,19,Medium,5.6,43.5,1,3.7,4,0.23,0.03,0.0,4,2,3
EMP_001,TSK_0000398,Feature Development,2025-09-29,20,Medium,5.5,41.5,1,5.0,3,0.79,0.25,0.11,4,2,2
EMP_001,TSK_0000399,Documentation,2024-02-09,19,Low,,,0,,0,0.94,0.32,0.08,1,2,2
EMP_001,TSK_0000400,Documentation,2026-05-06,18,Low,4.9,39.3,1,4.6,2,0.81,0.36,0.07,4,1,1
EMP_001,TSK_0000401,Documentation,2025-10-09,17,Medium,3.2,18.0,1,5.0,2,0.63,0.52,0.09,2,3,2
EMP_001,TSK_0000402,Documentation,2024-02-21,18,Medium,0.9,10.6,1,5.0,1,0.85,0.33,0.09,2,1,1
EMP_001,TSK_0000403,Bug Fix,2024-10-28,10,High,,,0,,2,0.85,0.59,0.13,2,2,2
EMP_001,TSK_0000404,Code Review,2024-03-01,12,Medium,,,0,,2,0.55,0.23,0.07,3,1,2
EMP_001,TSK_0000405,Bug Fix,2024-03-18,13,Medium,3.3,35.5,1,3.3,4,0.46,0.27,0.03,3,4,4
EMP_001,TSK_0000406,Code Review,2026-03-19,19,Medium,,,0,,3,0.48,0.16,0.08,4,3,3
EMP_001,TSK_0000407,Feature Development,2026-01-22,20,Low,4.0,29.9,1,5.0,2,0.59,0.11,0.02,3,2,1
EMP_001,TSK_0000408,Data Pipeline,2026-04-21,8,High,3.0,19.6,1,4.5,3,0.74,0.22,0.1,2,0,1
EMP_001,TSK_0000409,Feature Development,2025-11-25,16,Medium,2.4,17.8,1,5.0,2,0.67,0.33,0.03,2,1,2
EMP_001,TSK_0000410,Bug Fix,2024-05-11,14,Medium,,,0,,3,0.8,0.45,0.05,4,2,2
EMP_001,TSK_0000411,Bug Fix,2025-01-19,18,Medium,3.3,29.9,1,4.9,3,0.81,0.67,0.28,3,2,3
EMP_001,TSK_0000412,Documentation,2024-02-02,12,High,6.0,42.9,1,3.0,3,0.48,0.16,0.09,4,2,3
EMP_001,TSK_0000413,Code Review,2025-06-21,9,High,,,0,,4,0.86,0.46,0.17,3,1,1
EMP_001,TSK_0000414,Bug Fix,2025-04-02,3,Critical,0.7,5.1,1,4.9,0,0.63,0.38,0.17,1,0,0
EMP_001,TSK_0000415,Bug Fix,2026-01-14,21,Low,,,0,,3,0.63,0.17,0.05,2,2,1
EMP_001,TSK_0000416,Documentation,2024-11-26,16,Low,1.0,7.3,1,5.0,1,0.47,0.22,0.06,1,1,2
EMP_001,TSK_0000417,Bug Fix,2024-12-31,9,Critical,7.1,46.8,1,3.6,4,0.64,0.36,0.17,4,3,2
EMP_001,TSK_0000418,Data Pipeline,2026-01-22,18,Low,3.0,20.0,1,5.0,3,0.58,0.32,0.13,2,3,3
EMP_001,TSK_0000419,Documentation,2025-02-11,12,High,5.1,37.6,1,5.0,2,0.65,0.26,0.02,4,1,1
EMP_001,TSK_0000420,Bug Fix,2024-11-01,19,Low,0.5,5.8,1,5.0,0,0.88,0.19,0.07,1,1,1
EMP_001,TSK_0000421,Bug Fix,2025-03-02,18,Medium,8.1,59.8,1,3.8,4,0.52,0.21,0.06,5,3,2
EMP_001,TSK_0000422,System Maintenance,2025-04-15,25,Low,3.8,32.5,1,5.0,1,0.73,0.17,0.03,4,2,2
EMP_001,TSK_0000423,Feature Development,2024-09-17,12,Low,,,0,,1,0.73,0.22,0.13,1,0,0
EMP_001,TSK_0000424,Feature Development,2026-05-04,10,High,3.3,26.6,1,5.0,1,0.85,0.33,0.12,3,2,1
EMP_001,TSK_0000425,Data Pipeline,2026-03-21,23,Low,3.2,25.2,1,5.0,3,0.6,0.39,0.11,2,3,2
EMP_001,TSK_0000426,System Maintenance,2024-07-24,16,Medium,2.6,17.5,1,5.0,1,0.7,0.07,0.02,2,2,2
EMP_001,TSK_0000427,System Maintenance,2025-03-28,20,Medium,,,0,,4,0.6,0.25,0.06,5,3,2
EMP_001,TSK_0000428,Documentation,2025-08-01,13,Medium,4.6,28.6,1,3.5,3,0.82,0.32,0.04,3,2,3
